Program,Heap_Used_Bytes,Available_Memory_Bytes,Total_Memory_Bytes,Memory_Utilization_Percent,Timestamp_Cycles
malloc-large.ke,6070272,530448384,536928256,0.00,37306877710
malloc-large.ke,6443008,530075648,536928256,1.20,37317395980
malloc-large.ke,5971968,530546688,536928256,1.11,37317398518
malloc-large.ke,6111232,530407424,536928256,1.14,37317403379
malloc-large.ke,5795840,530722816,536928256,1.08,37317405111
malloc-large.ke,6160384,530358272,536928256,1.15,37317413501
malloc-large.ke,5718016,530800640,536928256,1.06,37317415546
malloc-large.ke,6008832,530509824,536928256,1.12,37317423945
malloc-large.ke,5582848,530935808,536928256,1.04,37317426011
malloc-large.ke,5799936,530718720,536928256,1.08,37317433618
malloc-large.ke,5423104,531095552,536928256,1.01,37317435582
malloc-large.ke,5689344,530829312,536928256,1.06,37317446911
malloc-large.ke,5451776,531066880,536928256,1.02,37317449296
malloc-large.ke,5734400,530784256,536928256,1.07,37317460723
malloc-large.ke,5468160,531050496,536928256,1.02,37317463267
malloc-large.ke,5812224,530706432,536928256,1.08,37317472515
malloc-large.ke,5353472,531165184,536928256,0.00,37317474712
malloc-large.ke,5840896,530677760,536928256,1.09,37327920935
malloc-large.ke,5558272,530960384,536928256,1.04,37327924588
malloc-large.ke,6033408,530485248,536928256,1.12,37327951766
malloc-large.ke,5894144,530624512,536928256,1.10,37327956555
malloc-large.ke,6168576,530350080,536928256,1.15,37327970479
malloc-large.ke,5693440,530825216,536928256,1.06,37327975167
malloc-large.ke,5963776,530554880,536928256,1.11,37327991816
malloc-large.ke,5513216,531005440,536928256,1.03,37327994648
malloc-large.ke,5799936,530718720,536928256,1.08,37328007859
malloc-large.ke,5582848,530935808,536928256,1.04,37328010168
malloc-large.ke,5775360,530743296,536928256,1.08,37328015821
malloc-large.ke,5619712,530898944,536928256,1.05,37328018908
malloc-large.ke,6090752,530427904,536928256,1.13,37328031709
malloc-large.ke,5619712,530898944,536928256,1.05,37328035017
malloc-large.ke,6131712,530386944,536928256,1.14,37328047536
malloc-large.ke,5844992,530673664,536928256,1.09,37341810619
malloc-large.ke,6213632,530305024,536928256,1.16,37341824630
malloc-large.ke,5771264,530747392,536928256,1.07,37341827365
malloc-large.ke,6164480,530354176,536928256,1.15,37341841313
malloc-large.ke,5738496,530780160,536928256,1.07,37341843932
malloc-large.ke,6209536,530309120,536928256,1.16,37341859469
malloc-large.ke,5926912,530591744,536928256,1.10,37341862291
malloc-large.ke,6316032,530202624,536928256,1.18,37341871690
malloc-large.ke,6037504,530481152,536928256,1.12,37341873783
malloc-large.ke,6242304,530276352,536928256,1.16,37341879089
malloc-large.ke,6090752,530427904,536928256,1.13,37341881160
malloc-large.ke,6332416,530186240,536928256,1.18,37341888825
malloc-large.ke,5939200,530579456,536928256,1.11,37341891443
malloc-large.ke,6156288,530362368,536928256,1.15,37341898759
malloc-large.ke,5963776,530554880,536928256,1.11,37341900550
malloc-large.ke,6389760,530128896,536928256,1.19,37341914416
malloc-large.ke,5902336,530616320,536928256,1.10,37354622598
malloc-large.ke,6414336,530104320,536928256,1.19,37354634211
malloc-large.ke,6180864,530337792,536928256,1.15,37354635925
malloc-large.ke,6565888,529952768,536928256,1.22,37354650315
malloc-large.ke,6324224,530194432,536928256,1.18,37354652778
malloc-large.ke,6479872,530038784,536928256,1.21,37354656616
malloc-large.ke,6090752,530427904,536928256,1.13,37354664516
malloc-large.ke,6414336,530104320,536928256,1.19,37354675308
malloc-large.ke,6041600,530477056,536928256,1.13,37354679551
malloc-large.ke,6303744,530214912,536928256,1.17,37354689102
malloc-large.ke,6148096,530370560,536928256,1.15,37354691721
malloc-large.ke,6373376,530145280,536928256,1.19,37354699320
malloc-large.ke,6168576,530350080,536928256,1.15,37354701828
malloc-large.ke,6430720,530087936,536928256,1.20,37354706999
malloc-large.ke,5918720,530599936,536928256,1.10,37354710068
malloc-large.ke,6148096,530370560,536928256,1.15,37354716227
malloc-large.ke,5763072,530755584,536928256,1.07,37369342475
malloc-large.ke,6275072,530243584,536928256,1.17,37369360866
malloc-large.ke,5984256,530534400,536928256,1.11,37369363613
malloc-large.ke,6381568,530137088,536928256,1.19,37369376336
malloc-large.ke,6119424,530399232,536928256,1.14,37369378661
malloc-large.ke,6545408,529973248,536928256,1.22,37369393672
malloc-large.ke,6119424,530399232,536928256,1.14,37369396207
malloc-large.ke,6615040,529903616,536928256,1.23,37369412912
malloc-large.ke,6397952,530120704,536928256,1.19,37369415174
malloc-large.ke,6746112,529772544,536928256,1.26,37369423955
malloc-large.ke,6275072,530243584,536928256,1.17,37369426597
malloc-large.ke,6422528,530096128,536928256,1.20,37369433119
malloc-large.ke,6053888,530464768,536928256,1.13,37369435482
malloc-large.ke,6541312,529977344,536928256,1.22,37369453238
malloc-large.ke,6311936,530206720,536928256,1.18,37369455931
malloc-large.ke,6696960,529821696,536928256,1.25,37369469685
malloc-large.ke,6500352,530018304,536928256,1.21,37381623495
malloc-large.ke,6885376,529633280,536928256,1.28,37381648143
malloc-large.ke,6672384,529846272,536928256,1.24,37381652384
malloc-large.ke,6909952,529608704,536928256,1.29,37381660431
malloc-large.ke,6684672,529833984,536928256,1.24,37381662798
malloc-large.ke,6967296,529551360,536928256,1.30,37381671300
malloc-large.ke,6455296,530063360,536928256,1.20,37381674323
malloc-large.ke,6938624,529580032,536928256,1.29,37381691040
malloc-large.ke,6451200,530067456,536928256,1.20,37381695935
malloc-large.ke,6963200,529555456,536928256,1.30,37381713716
malloc-large.ke,6451200,530067456,536928256,1.20,37381716969
malloc-large.ke,6598656,529920000,536928256,1.23,37381723096
malloc-large.ke,6451200,530067456,536928256,1.20,37381725003
malloc-large.ke,6787072,529731584,536928256,1.26,37381737323
malloc-large.ke,6504448,530014208,536928256,1.21,37381740132
malloc-large.ke,6877184,529641472,536928256,1.28,37381752725
malloc-large.ke,6381568,530137088,536928256,1.19,37393349756
malloc-large.ke,6696960,529821696,536928256,1.25,37393360758
malloc-large.ke,6352896,530165760,536928256,1.18,37393364093
malloc-large.ke,6864896,529653760,536928256,1.28,37393381112
malloc-large.ke,6602752,529915904,536928256,1.23,37393383381
malloc-large.ke,6873088,529645568,536928256,1.28,37393391791
malloc-large.ke,6488064,530030592,536928256,1.21,37393393787
malloc-large.ke,6717440,529801216,536928256,1.25,37393399490
malloc-large.ke,6393856,530124800,536928256,1.19,37393401345
malloc-large.ke,6713344,529805312,536928256,1.25,37393407907
malloc-large.ke,6365184,530153472,536928256,1.19,37393410076
malloc-large.ke,6594560,529924096,536928256,1.23,37393414660
malloc-large.ke,6320128,530198528,536928256,1.18,37393416316
malloc-large.ke,6778880,529739776,536928256,1.26,37393429166
malloc-large.ke,6549504,529969152,536928256,1.22,37393431157
malloc-large.ke,6979584,529539072,536928256,0.00,37393443899
malloc-large.ke,6615040,529903616,536928256,1.23,37403888585
malloc-large.ke,6819840,529698816,536928256,1.27,37403893778
malloc-large.ke,6549504,529969152,536928256,1.22,37403896118
malloc-large.ke,6930432,529588224,536928256,1.29,37403904526
malloc-large.ke,6725632,529793024,536928256,1.25,37403906690
malloc-large.ke,6926336,529592320,536928256,1.29,37403912155
malloc-large.ke,6541312,529977344,536928256,1.22,37403914074
malloc-large.ke,6717440,529801216,536928256,1.25,37403920524
malloc-large.ke,6287360,530231296,536928256,1.17,37403922666
malloc-large.ke,6684672,529833984,536928256,1.24,37403932157
malloc-large.ke,6492160,530026496,536928256,1.21,37403933850
malloc-large.ke,6918144,529600512,536928256,1.29,37403947908
malloc-large.ke,6647808,529870848,536928256,1.24,37403949766
malloc-large.ke,7008256,529510400,536928256,1.31,37403959547
malloc-large.ke,6582272,529936384,536928256,1.23,37403961597
malloc-large.ke,6774784,529743872,536928256,0.00,37403965518
malloc-large.ke,6393856,530124800,536928256,1.19,37414303026
malloc-large.ke,6774784,529743872,536928256,1.26,37414311391
malloc-large.ke,6627328,529891328,536928256,1.23,37414313140
malloc-large.ke,6901760,529616896,536928256,1.29,37414322763
malloc-large.ke,6664192,529854464,536928256,1.24,37414325332
malloc-large.ke,7081984,529436672,536928256,1.32,37414338450
malloc-large.ke,6905856,529612800,536928256,1.29,37414340068
malloc-large.ke,7180288,529338368,536928256,1.34,37414345491
malloc-large.ke,6782976,529735680,536928256,1.26,37414347388
malloc-large.ke,7208960,529309696,536928256,1.34,37414359115
malloc-large.ke,6791168,529727488,536928256,1.26,37414361052
malloc-large.ke,7069696,529448960,536928256,1.32,37414367597
malloc-large.ke,6750208,529768448,536928256,1.26,37414369346
malloc-large.ke,7217152,529301504,536928256,1.34,37414383968
malloc-large.ke,6791168,529727488,536928256,1.26,37414386543
malloc-large.ke,7081984,529436672,536928256,0.00,37414392427
malloc-large.ke,6746112,529772544,536928256,1.26,37425831798
malloc-large.ke,47079424,489439232,536928256,8.77,37426447809
malloc-large.ke,46878720,489639936,536928256,8.73,37426453047
malloc-large.ke,47144960,489373696,536928256,8.78,37426459537
malloc-large.ke,46784512,489734144,536928256,8.71,37426461532
malloc-large.ke,73433088,463085568,536928256,13.68,37426874176
malloc-large.ke,46784512,489734144,536928256,8.71,37426924329
malloc-large.ke,47079424,489439232,536928256,8.77,37426932657
malloc-large.ke,46706688,489811968,536928256,8.70,37426934940
malloc-large.ke,47017984,489500672,536928256,8.76,37426942961
malloc-large.ke,46723072,489795584,536928256,8.70,37426945104
malloc-large.ke,46948352,489570304,536928256,8.74,37426950847
malloc-large.ke,46436352,490082304,536928256,8.65,37426952997
malloc-large.ke,46714880,489803776,536928256,8.70,37426960822
malloc-large.ke,46399488,490119168,536928256,8.64,37426962633
malloc-large.ke,46669824,489848832,536928256,8.69,37438187161
malloc-large.ke,46157824,490360832,536928256,8.60,37438191552
malloc-large.ke,46370816,490147840,536928256,8.64,37438199740
malloc-large.ke,46092288,490426368,536928256,8.58,37438201735
malloc-large.ke,46518272,490000384,536928256,8.66,37438213327
malloc-large.ke,46034944,490483712,536928256,8.57,37438215710
malloc-large.ke,46473216,490045440,536928256,8.66,37438230313
malloc-large.ke,46198784,490319872,536928256,8.60,37438234698
malloc-large.ke,46637056,489881600,536928256,8.69,37438253065
malloc-large.ke,46239744,490278912,536928256,8.61,37438259155
malloc-large.ke,46575616,489943040,536928256,8.67,37438269674
malloc-large.ke,46350336,490168320,536928256,8.63,37438271800
malloc-large.ke,46804992,489713664,536928256,8.72,37438284291
malloc-large.ke,6471680,530046976,536928256,1.21,37438381152
malloc-large.ke,6803456,529715200,536928256,1.27,37438391449
malloc-large.ke,6344704,530173952,536928256,1.18,37438394425
malloc-large.ke,6762496,529756160,536928256,1.26,37449650176
malloc-large.ke,6471680,530046976,536928256,1.21,37449653149
malloc-large.ke,6860800,529657856,536928256,1.28,37449665416
malloc-large.ke,6582272,529936384,536928256,1.23,37449667653
malloc-large.ke,7090176,529428480,536928256,1.32,37449682864
malloc-large.ke,6635520,529883136,536928256,1.24,37449685506
malloc-large.ke,6877184,529641472,536928256,1.28,37449690880
malloc-large.ke,6635520,529883136,536928256,1.24,37449692456
malloc-large.ke,7065600,529453056,536928256,1.32,37449703701
malloc-large.ke,6791168,529727488,536928256,1.26,37449705518
malloc-large.ke,7213056,529305600,536928256,1.34,37449717100
malloc-large.ke,6705152,529813504,536928256,1.25,37449719657
malloc-large.ke,7143424,529375232,536928256,1.33,37449732814
malloc-large.ke,6877184,529641472,536928256,1.28,37449734970
malloc-large.ke,7233536,529285120,536928256,1.35,37449742511
malloc-large.ke,6877184,529641472,536928256,1.28,37449744326
malloc-large.ke,7294976,529223680,536928256,1.36,37460435027
malloc-large.ke,7024640,529494016,536928256,1.31,37460437336
malloc-large.ke,7229440,529289216,536928256,1.35,37460442684
malloc-large.ke,6807552,529711104,536928256,1.27,37460444660
malloc-large.ke,6995968,529522688,536928256,1.30,37460448908
malloc-large.ke,6557696,529960960,536928256,1.22,37460451128
malloc-large.ke,7069696,529448960,536928256,1.32,37460468151
malloc-large.ke,6688768,529829888,536928256,1.25,37460470923
malloc-large.ke,6832128,529686528,536928256,1.27,37460474728
malloc-large.ke,6365184,530153472,536928256,1.19,37460476683
malloc-large.ke,6541312,529977344,536928256,1.22,37460482685
malloc-large.ke,6397952,530120704,536928256,1.19,37460484156
malloc-large.ke,6778880,529739776,536928256,1.26,37460492266
malloc-large.ke,6602752,529915904,536928256,1.23,37460494486
malloc-large.ke,6750208,529768448,536928256,1.26,37460499694
malloc-large.ke,6324224,530194432,536928256,1.18,37460502477
malloc-large.ke,6471680,530046976,536928256,1.21,37475451158
malloc-large.ke,6266880,530251776,536928256,1.17,37475454139
malloc-large.ke,6602752,529915904,536928256,1.23,37475464763
malloc-large.ke,6414336,530104320,536928256,1.19,37475466720
malloc-large.ke,6762496,529756160,536928256,1.26,37475476604
malloc-large.ke,6324224,530194432,536928256,1.18,37475480833
malloc-large.ke,6668288,529850368,536928256,1.24,37475495531
malloc-large.ke,6287360,530231296,536928256,1.17,37475501777
malloc-large.ke,6422528,530096128,536928256,1.20,37475515689
malloc-large.ke,6287360,530231296,536928256,1.17,37475521307
malloc-large.ke,6475776,530042880,536928256,1.21,37475535234
malloc-large.ke,6049792,530468864,536928256,1.13,37475540164
malloc-large.ke,6320128,530198528,536928256,1.18,37475556960
malloc-large.ke,6107136,530411520,536928256,1.14,37475560978
malloc-large.ke,6250496,530268160,536928256,1.16,37475573090
malloc-large.ke,5914624,530604032,536928256,0.00,37475576314
malloc-large.ke,6184960,530333696,536928256,1.15,37487974651
malloc-large.ke,5754880,530763776,536928256,1.07,37487977132
malloc-large.ke,5935104,530583552,536928256,1.11,37487984188
malloc-large.ke,5664768,530853888,536928256,1.06,37487986065
malloc-large.ke,5844992,530673664,536928256,1.09,37487991974
malloc-large.ke,5656576,530862080,536928256,1.05,37487993862
malloc-large.ke,6045696,530472960,536928256,1.13,37488004795
malloc-large.ke,5701632,530817024,536928256,1.06,37488006888
malloc-large.ke,5947392,530571264,536928256,1.11,37488014315
malloc-large.ke,5804032,530714624,536928256,1.08,37488015979
malloc-large.ke,6258688,530259968,536928256,1.17,37488028127
malloc-large.ke,6111232,530407424,536928256,1.14,37488030010
malloc-large.ke,6381568,530137088,536928256,1.19,37488038305
malloc-large.ke,6045696,530472960,536928256,1.13,37488040677
malloc-large.ke,6402048,530116608,536928256,1.19,37488052800
malloc-large.ke,6221824,530296832,536928256,0.00,37488055444
malloc-large.ke,6434816,530083840,536928256,1.20,37499360283
malloc-large.ke,5980160,530538496,536928256,1.11,37499363089
malloc-large.ke,6381568,530137088,536928256,1.19,37499373502
malloc-large.ke,6152192,530366464,536928256,1.15,37499375242
malloc-large.ke,6615040,529903616,536928256,1.23,37499391080
malloc-large.ke,6467584,530051072,536928256,1.20,37499393035
malloc-large.ke,6782976,529735680,536928256,1.26,37499399312
malloc-large.ke,6393856,530124800,536928256,1.19,37499401505
malloc-large.ke,6832128,529686528,536928256,1.27,37499412434
malloc-large.ke,6651904,529866752,536928256,1.24,37499414087
malloc-large.ke,7036928,529481728,536928256,1.31,37499425978
malloc-large.ke,6651904,529866752,536928256,1.24,37499427979
malloc-large.ke,6832128,529686528,536928256,1.27,37499432076
malloc-large.ke,6414336,530104320,536928256,1.19,37499434139
malloc-large.ke,6721536,529797120,536928256,1.25,37499443532
malloc-large.ke,6406144,530112512,536928256,0.00,37499445413
malloc-large.ke,6860800,529657856,536928256,1.28,37512189685
malloc-large.ke,6590464,529928192,536928256,1.23,37512192396
malloc-large.ke,7081984,529436672,536928256,1.32,37512211023
malloc-large.ke,6643712,529874944,536928256,1.24,37512214006
malloc-large.ke,6877184,529641472,536928256,1.28,37512224835
malloc-large.ke,6696960,529821696,536928256,1.25,37512227321
malloc-large.ke,6950912,529567744,536928256,1.29,37512236356
malloc-large.ke,6758400,529760256,536928256,1.26,37512238844
malloc-large.ke,6991872,529526784,536928256,1.30,37512249757
malloc-large.ke,6737920,529780736,536928256,1.25,37512253273
malloc-large.ke,6959104,529559552,536928256,1.30,37512266035
malloc-large.ke,6467584,530051072,536928256,1.20,37512270243
malloc-large.ke,6705152,529813504,536928256,1.25,37512284154
malloc-large.ke,6287360,530231296,536928256,1.17,37512287523
malloc-large.ke,6774784,529743872,536928256,1.26,37512300455
malloc-large.ke,6553600,529965056,536928256,0.00,37512302837
malloc-large.ke,6774784,529743872,536928256,1.26,37523261563
malloc-large.ke,6537216,529981440,536928256,1.22,37523263420
